"Zone_Number","Status_Description","KerbsideID","latitude","longitude","year","month","day","hour","timeminute","second","wday","is_weekend","RoadSegmentID","RoadSegmentDescription","OnStreet","StreetFrom","StreetTo","status"
7406,"Present","51439",-37.8086508790921,144.968995278463,2025,8,8,19,41,11,"Fri",FALSE,20145,"Exhibition Street between Little Lonsdale Street and La Trobe Street","Exhibition Street","Little Lonsdale Street","La Trobe Street",1
7624,"Present","57328",-37.8129072867053,144.953997811035,2025,8,8,19,41,7,"Fri",FALSE,20195,"King Street between Little Lonsdale Street and La Trobe Street","King Street","Little Lonsdale Street","La Trobe Street",1
7359,"Present","61947",-37.8150723824405,144.968254777991,2025,8,8,19,40,27,"Fri",FALSE,20110,"Collins Street between Russell Street and Swanston Street","Collins Street","Russell Street","Swanston Street",1
7434,"Present","60437",-37.8186715991842,144.963613377073,2025,8,8,19,38,20,"Fri",FALSE,20216,"Flinders Street between Elizabeth Street and Queen Street","Flinders Street","Elizabeth Street","Queen Street",1
7197,"Unoccupied","20915",-37.8205444665186,144.9454522332,2025,8,8,19,38,12,"Fri",FALSE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",0
7570,"Present","65059",-37.8098208430386,144.970664771737,2025,8,8,19,37,37,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7649,"Present","50668",-37.80883571539,144.97175471507,2025,8,8,19,36,59,"Fri",FALSE,21848,"Spring Street between Lonsdale Street and Little Lonsdale Street","Spring Street","Lonsdale Street","Little Lonsdale Street",1
7474,"Present","56715",-37.8188549864692,144.956985175657,2025,8,8,19,36,0,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7592,"Present","53930",-37.8183555231177,144.962240795386,2025,8,8,19,34,38,"Fri",FALSE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",1
7329,"Unoccupied","53818",-37.8180331788842,144.962732907657,2025,8,8,19,34,30,"Fri",FALSE,20394,"Bond Street between Flinders Street and Flinders Lane","Bond Street","Flinders Street","Flinders Lane",0
7474,"Present","56714",-37.8189067723097,144.957009034801,2025,8,8,19,33,48,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7605,"Present","54427",-37.8137784411039,144.96013827418,2025,8,8,19,33,21,"Fri",FALSE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",1
7417,"Present","61615",-37.8196255977317,144.956119161139,2025,8,8,19,33,3,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",1
7251,"Unoccupied","16407",-37.8094045237669,144.981150121404,2025,8,8,19,32,33,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7569,"Present","65243",-37.8111065808861,144.966590280615,2025,8,8,19,32,12,"Fri",FALSE,20005,"Lonsdale Street between Russell Street and Swanston Street","Lonsdale Street","Russell Street","Swanston Street",1
7720,"Unoccupied","12114",-37.7986198854965,144.952087666612,2025,8,8,19,32,6,"Fri",FALSE,21180,"Harcourt Street between Courtney Street and Flemington Road","Harcourt Street","Courtney Street","Flemington Road",0
7186,"Present","18626",-37.8210486510716,144.94339948999,2025,8,8,19,30,59,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",1
7251,"Unoccupied","16418",-37.8097984057951,144.981084931868,2025,8,8,19,30,39,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7197,"Present","20908",-37.8199730016368,144.945397786829,2025,8,8,19,30,35,"Fri",FALSE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",1
7331,"Present","53815",-37.8181860928065,144.962802217635,2025,8,8,19,28,23,"Fri",FALSE,20394,"Bond Street between Flinders Street and Flinders Lane","Bond Street","Flinders Street","Flinders Lane",1
7251,"Unoccupied","16411",-37.8095661574075,144.981123435917,2025,8,8,19,27,51,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7186,"Unoccupied","15096",-37.8213379117192,144.943866446804,2025,8,8,19,27,15,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7335,"Unoccupied","64137",-37.8166181420815,144.955260320884,2025,8,8,19,27,13,"Fri",FALSE,20090,"Bourke Street between King Street and Spencer Street","Bourke Street","King Street","Spencer Street",0
7939,"Unoccupied","57641",-37.8100909150023,144.952690063036,2025,8,8,19,25,59,"Fri",FALSE,21518,"King Street between Batman Street and Dudley Street","King Street","Batman Street","Dudley Street",0
7721,"Unoccupied","9405",-37.804198188138,144.957359920402,2025,8,8,19,24,20,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7547,"Present","66432",-37.8133434943168,144.954659731986,2025,8,8,19,24,0,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",1
7474,"Present","56723",-37.8191707925165,144.956881922495,2025,8,8,19,23,25,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7213,"Unoccupied","16286",-37.8203114780562,144.944003666212,2025,8,8,19,23,7,"Fri",FALSE,23151,"Merchant Street between Bourke Street and Collins Street","Merchant Street","Bourke Street","Collins Street",0
7214,"Unoccupied","20619",-37.8195873349309,144.945852768024,2025,8,8,19,22,12,"Fri",FALSE,23033,"Navigation Drive between Bourke Street and Collins Street","Navigation Drive","Bourke Street","Collins Street",0
7348,"Unoccupied","21529",-37.8350528670962,144.977615957156,2025,8,8,19,21,41,"Fri",FALSE,22202,"Intersection of Bromby Street and Adams Street",NA,NA,NA,0
7186,"Unoccupied","18631",-37.8211263030478,144.943723604968,2025,8,8,19,20,42,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7239,"Unoccupied","7875",-37.8101160181041,144.980206795775,2025,8,8,19,17,47,"Fri",FALSE,20893,"Albert Street between Lansdowne Street and Eades Street","Albert Street","Lansdowne Street","Eades Street",0
7197,"Unoccupied","20910",-37.8203116216187,144.945486270119,2025,8,8,19,16,51,"Fri",FALSE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",0
7478,"Present","56612",-37.8198909864281,144.957463726,2025,8,8,19,16,0,"Fri",FALSE,20188,"King Street between Flinders Street and Flinders Lane","King Street","Flinders Street","Flinders Lane",1
7425,"Present","61546",-37.8192855360423,144.95764690502,2025,8,8,19,15,38,"Fri",FALSE,20135,"Flinders Lane between William Street and King Street","Flinders Lane","William Street","King Street",1
7160,"Present","15020",-37.8138896142825,144.941153181635,2025,8,8,19,14,47,"Fri",FALSE,22779,"Saint Mangos Lane between Docklands Drive and Caravel Lane","Saint Mangos Lane","Docklands Drive","Caravel Lane",1
7725,"Present","9583",-37.8040516041852,144.949543128487,2025,8,8,19,14,36,"Fri",FALSE,20992,"Errol Street between Victoria Street and Queensberry Street","Errol Street","Victoria Street","Queensberry Street",1
7592,"Unoccupied","53931",-37.8183339275506,144.962230913033,2025,8,8,19,14,32,"Fri",FALSE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",0
7716,"Present","9470",-37.8057600930248,144.957211520026,2025,8,8,19,14,13,"Fri",FALSE,20931,"Cobden Street between Victoria Street and Princess Street","Cobden Street","Victoria Street","Princess Street",1
7357,"Present","62411",-37.8184453547877,144.956050554361,2025,8,8,19,13,49,"Fri",FALSE,20120,"Collins Street between King Street and Spencer Street","Collins Street","King Street","Spencer Street",1
7197,"Unoccupied","20911",-37.8203753479619,144.945502974459,2025,8,8,19,11,55,"Fri",FALSE,23032,"Geographe Street between Bourke Street and Keera Way","Geographe Street","Bourke Street","Keera Way",0
7214,"Unoccupied","20623",-37.8198070784266,144.945909621506,2025,8,8,19,11,33,"Fri",FALSE,23033,"Navigation Drive between Bourke Street and Collins Street","Navigation Drive","Bourke Street","Collins Street",0
7474,"Present","56710",-37.8191036661674,144.957100140917,2025,8,8,19,11,22,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7721,"Present","24047",-37.8048530279192,144.957257793087,2025,8,8,19,9,48,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",1
7624,"Present","57311",-37.8131351201373,144.954355029289,2025,8,8,19,8,13,"Fri",FALSE,20195,"King Street between Little Lonsdale Street and La Trobe Street","King Street","Little Lonsdale Street","La Trobe Street",1
7188,"Present","17694",-37.8205461183116,144.940286689108,2025,8,8,19,7,42,"Fri",FALSE,23314,"Collins Street between Bourke Street and Sailmaker Way","Collins Street","Bourke Street","Sailmaker Way",1
7214,"Unoccupied","20921",-37.8202056915145,144.946013560286,2025,8,8,19,6,44,"Fri",FALSE,23033,"Navigation Drive between Bourke Street and Collins Street","Navigation Drive","Bourke Street","Collins Street",0
7621,"Present","57225",-37.8140091410404,144.954507901035,2025,8,8,19,5,53,"Fri",FALSE,20194,"King Street between Lonsdale Street and Little Lonsdale Street","King Street","Lonsdale Street","Little Lonsdale Street",1
7474,"Present","56722",-37.8192216250759,144.956905313855,2025,8,8,19,5,41,"Fri",FALSE,20189,"King Street between Flinders Lane and Collins Street","King Street","Flinders Lane","Collins Street",1
7595,"Present","54134",-37.8162903565786,144.961291731894,2025,8,8,19,1,52,"Fri",FALSE,20172,"Queen Street between Collins Street and Little Collins Street","Queen Street","Collins Street","Little Collins Street",1
7234,"Unoccupied","16434",-37.8101636242206,144.981956293723,2025,8,8,19,1,38,"Fri",FALSE,20898,"Albert Street between Clarendon Street and Eades Street","Albert Street","Clarendon Street","Eades Street",0
7479,"Present","56617",-37.8196020289016,144.957330459132,2025,8,8,19,1,15,"Fri",FALSE,20188,"King Street between Flinders Street and Flinders Lane","King Street","Flinders Street","Flinders Lane",1
7614,"Present","54633",-37.8116050770182,144.959152658269,2025,8,8,19,0,43,"Fri",FALSE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7434,"Present","60425",-37.8185613105092,144.963323294823,2025,8,8,18,59,48,"Fri",FALSE,20216,"Flinders Street between Elizabeth Street and Queen Street","Flinders Street","Elizabeth Street","Queen Street",1
7720,"Unoccupied","12124",-37.7988295383489,144.951820359938,2025,8,8,18,58,28,"Fri",FALSE,21180,"Harcourt Street between Courtney Street and Flemington Road","Harcourt Street","Courtney Street","Flemington Road",0
7178,"Present","13397",-37.8199957903402,144.943243137582,2025,8,8,18,57,57,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",1
7186,"Unoccupied","15094",-37.8213045750867,144.943727227715,2025,8,8,18,56,20,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7278,"Unoccupied","5964",-37.8121182454561,144.977279942724,2025,8,8,18,55,59,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7345,"Present","63619",-37.813040286208,144.967117833417,2025,8,8,18,53,53,"Fri",FALSE,20080,"Bourke Street between Russell Street and Swanston Street","Bourke Street","Russell Street","Swanston Street",1
7721,"Present","23977",-37.804522451179,144.957316181678,2025,8,8,18,53,50,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",1
7478,"Present","56613",-37.819837521751,144.957439157928,2025,8,8,18,52,38,"Fri",FALSE,20188,"King Street between Flinders Street and Flinders Lane","King Street","Flinders Street","Flinders Lane",1
7586,"Present","21757",-37.8482017579417,144.984116367201,2025,8,8,18,51,45,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7584,"Present","21682",-37.8481561956067,144.982835203016,2025,8,8,18,51,13,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7697,"Present","53917",-37.8182284823893,144.962307370281,2025,8,8,18,48,23,"Fri",FALSE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",1
7478,"Present","56614",-37.8197844150378,144.957414350561,2025,8,8,18,48,15,"Fri",FALSE,20188,"King Street between Flinders Street and Flinders Lane","King Street","Flinders Street","Flinders Lane",1
7241,"Present","7494",-37.8096984062034,144.977691182687,2025,8,8,18,47,19,"Fri",FALSE,20891,"Albert Street between Morrison Place and Lansdowne Street","Albert Street","Morrison Place","Lansdowne Street",1
7348,"Unoccupied","21528",-37.8350439349167,144.977547646179,2025,8,8,18,44,45,"Fri",FALSE,22202,"Intersection of Bromby Street and Adams Street",NA,NA,NA,0
7757,"Present","22020",-37.7991411401021,144.953715876793,2025,8,8,18,44,14,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7716,"Present","9469",-37.8057346625359,144.957215997266,2025,8,8,18,43,37,"Fri",FALSE,20931,"Cobden Street between Victoria Street and Princess Street","Cobden Street","Victoria Street","Princess Street",1
7757,"Present","12286",-37.7995578238911,144.952860285421,2025,8,8,18,42,34,"Fri",FALSE,21141,"Villiers Street between Flemington Road and Courtney Street","Villiers Street","Flemington Road","Courtney Street",1
7188,"Unoccupied","17711",-37.820177731803,144.939387189729,2025,8,8,18,41,31,"Fri",FALSE,23378,"Collins Street between Sailmaker Way and North Wharf Road","Collins Street","Sailmaker Way","North Wharf Road",0
7739,"Present","10727",-37.8046150991387,144.950971546251,2025,8,8,18,38,49,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",1
7766,"Present","12079",-37.8005557589209,144.95372002436,2025,8,8,18,37,19,"Fri",FALSE,21124,"Wreckyn Street between Flemington Road and Courtney Street","Wreckyn Street","Flemington Road","Courtney Street",1
7720,"Present","12122",-37.79879569378,144.951863463606,2025,8,8,18,34,41,"Fri",FALSE,21180,"Harcourt Street between Courtney Street and Flemington Road","Harcourt Street","Courtney Street","Flemington Road",1
7348,"Present","21514",-37.8347921963281,144.975619337776,2025,8,8,18,29,4,"Fri",FALSE,22199,"Bromby Street between Arnold Street and St Kilda Road","Bromby Street","Arnold Street","St Kilda Road",1
7739,"Present","10724",-37.8044542549244,144.950999909482,2025,8,8,18,28,12,"Fri",FALSE,20980,"Leveson Street between Victoria Street and Queensberry Street","Leveson Street","Victoria Street","Queensberry Street",1
7596,"Present","54040",-37.8172425867132,144.961730540423,2025,8,8,18,27,46,"Fri",FALSE,20171,"Queen Street between Flinders Lane and Collins Street","Queen Street","Flinders Lane","Collins Street",1
